id_bus,viaje_n,nom_linia,sentit,ordre,nom_parada,codi_parada,hora_paso,min_paso,headway_min,headway_sec,ordre_faltantes
6408,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:03:59,3.98,,,
6409,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:22:00,22.0,18.00000000003333,1080.0,"4,26"
6056,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:31:00,31.0,9.0,540.0,
6022,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:40:00,40.0,9.0,540.0,
6413,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:49:00,49.0,9.0,540.0,
6414,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,04:57:00,57.0,8.000000000033333,480.0,
6415,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:03:59,3.98,6.999999999933333,420.0,
6800,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:11:00,11.0,7.000000000033333,420.0,
6122,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:18:00,18.0,7.000000000033333,420.0,
6407,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:26:00,26.0,8.0,480.0,
6802,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:33:59,33.98,7.999999999933333,480.0,
6400,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:44:30,44.5,10.500000000033333,630.0,"8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39"
6401,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:54:23,54.38,9.899999999950001,594.0,"9,10,11"
6402,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,05:57:59,57.98,3.6000000000166663,216.0,"2,3,4"
6211,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:05:59,5.98,8.0,480.0,
6202,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:14:40,14.67,8.6666666667,520.0,
6212,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:21:59,21.98,7.333333333300001,440.0,
6406,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,06:30:59,30.98,9.0,540.0,
6409,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:04:00,4.0,8.000000000033333,480.0,
6056,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:10:20,10.33,6.333333333333333,380.0,
6411,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:19:59,19.98,9.666666666633335,580.0,
6022,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:28:59,28.98,9.0,540.0,7
6413,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:39:00,39.0,10.000000000066667,600.0,
6414,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:47:00,47.0,8.0,480.0,
6415,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,07:54:59,54.98,7.999999999933333,480.0,
6800,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:04:00,4.0,9.000000000033333,540.0,
6407,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:13:00,13.0,9.000000000033333,540.0,
6802,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:21:00,21.0,8.0,480.0,19
6400,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:30:00,30.0,9.0,540.0,"4,5"
6401,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:38:59,38.98,8.999999999933333,540.0,
6402,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:48:00,48.0,9.000000000033333,540.0,
6211,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,08:56:00,56.0,8.0,480.0,
6125,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:03:59,3.98,7.999999999966667,480.0,
6212,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:13:00,13.0,8.999999999966667,540.0,
6406,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:21:00,21.0,8.000000000033333,480.0,
6055,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:29:59,29.98,8.999999999933333,540.0,
6408,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:39:00,39.0,9.000000000066667,540.0,
6409,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:48:00,48.0,9.0,540.0,
6056,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,09:54:58,54.97,6.966666666666667,418.0,"3,4,5,25,34,35"
6411,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:04:59,4.98,10.033333333266667,602.0,
6022,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:14:00,14.0,9.000000000066667,540.0,
6414,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:33:31,33.52,19.516666666633334,1171.0,
6415,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:40:00,40.0,5.8,348.0,
6800,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,10:52:40,52.67,12.666666666633335,760.0,4
6407,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:04:36,4.6,11.933333333333334,716.0,"4,5"
6802,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:09:14,9.23,4.633333333333334,278.0,
6400,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:15:00,15.0,5.766666666666667,346.0,"8,9,10"
6401,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:24:00,24.0,9.0,540.0,19
6402,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:33:00,33.0,9.000000000033333,540.0,
6125,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:50:03,50.05,17.0666666666,1024.0,"2,3"
6212,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,11:58:00,58.0,7.933333333366666,476.0,
6406,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:05:59,5.98,7.999999999966667,480.0,
6055,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:15:00,15.0,9.000000000033333,540.0,
6408,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:24:13,24.22,9.216666666666667,553.0,
6409,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:32:59,32.98,8.7833333333,527.0,
6056,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:40:59,40.98,7.999999999983333,480.0,
6022,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,12:58:00,58.0,17.00000000005,1020.0,
6413,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:07:00,7.0,9.000000000033333,540.0,
6414,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:16:00,16.0,8.999999999966667,540.0,
6415,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:24:00,24.0,8.0,480.0,
6800,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:32:00,32.0,8.000000000033333,480.0,
6407,4,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:41:00,41.0,8.999999999966667,540.0,
6400,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,13:58:00,58.0,17.00000000003333,1020.0,
6401,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,14:14:00,14.0,15.999999999966667,960.0,"7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39"
6125,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,14:36:59,36.98,22.99999999996667,1380.0,3
6406,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,14:52:59,52.98,16.0,960.0,
6408,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,15:09:44,9.73,16.733333333366666,1004.0,
6811,1,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,15:17:00,17.0,7.266666666666667,436.0,"9,10,11"
6414,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,16:05:00,5.0,5.0,300.0,
6415,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,16:14:00,14.0,9.0,540.0,
6800,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,16:23:00,23.0,9.000000000033333,540.0,
6802,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,16:41:00,41.0,17.99999999996667,1080.0,
6075,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,16:58:59,58.98,17.99999999996667,1080.0,"3,4"
6402,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,17:13:00,13.0,14.000000000066667,840.0,
3111,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,17:22:59,22.98,9.999999999933333,600.0,
6202,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,17:33:00,33.0,10.000000000066667,600.0,2
6406,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,17:50:59,50.98,17.999999999933333,1080.0,
6055,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,17:59:00,59.0,8.000000000066667,480.0,
6408,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,18:07:00,7.0,8.0,480.0,
6811,2,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,18:16:00,16.0,9.0,540.0,
6409,6,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,18:25:00,25.0,8.999999999966667,540.0,
6400,8,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,19:35:00,35.0,10.000000000033333,600.0,
6402,7,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,19:50:59,50.98,15.999999999966667,960.0,
6125,5,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,20:07:59,7.98,17.0,1020.0,
6406,7,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,20:25:00,25.0,17.000000000066667,1020.0,
6408,7,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,20:39:59,39.98,14.999999999933333,900.0,
6811,3,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,20:54:59,54.98,15.0,900.0,
6414,7,H8,Anada,1,Metro Ernest Lluch - Final de trajecte,3797,21:09:59,9.98,15.0,900.0,
